scenario	scenario_title	gene	cell	true_latent	saved_terminal_expression	read_count	q_mean	q_std	error	standardized_error	covered_by_2sd
t7r5	theta1=7	Gene_500	c5303	4.394672280485167	4.406939652330328	2.0	2.636252	1.3936361	-1.7584202804851667	-1.2617499507117869	True
t7r5	theta1=7	Gene_500	c5304	4.418488093608109	4.430468481983265	4.0	3.454335	1.2344295	-0.9641530936081089	-0.7810515656083307	True
t7r5	theta1=7	Gene_500	c5305	3.2827714567097113	3.3196086739957864	2.0	2.2964616	1.2667716	-0.986309856709711	-0.7786011753892422	True
t7r5	theta1=7	Gene_500	c5306	2.378567882567891	2.467204219707567	3.0	2.7997565	1.2487557	0.4211886174321089	0.3372866425611582	True
t7r5	theta1=7	Gene_500	c5308	2.6477961430898374	2.716208796881219	1.0	1.2618496	1.4896797	-1.3859465430898374	-0.930365462515088	True
t7r5	theta1=7	Gene_500	c5309	-0.403341711983476	0.5116755233497008	0.0	-0.4961328	1.4913185	-0.09279108801652397	-0.062220838819154974	True
t7r5	theta1=7	Gene_500	c5310	0.14537708393109453	0.7684752114742569	1.0	0.52656436	1.319753	0.38118727606890546	0.2888322860936141	True
t7r5	theta1=7	Gene_500	c5311	2.407375272178768	2.4936000727444574	0.0	0.083481885	1.5132532	-2.323893387178768	-1.5356936877310208	True
t7r5	theta1=7	Gene_500	c5312	2.7626034270192945	2.8238181872949677	3.0	2.210123	1.2101129	-0.5524804270192947	-0.4565527952138141	True
t7r5	theta1=7	Gene_500	c5313	5.388661458651999	5.393219140437653	6.0	5.5250974	1.3696197	0.13643594134800097	0.0996159308660652	True
t7r5	theta1=7	Gene_500	c5314	5.401875418044942	5.406373405319074	7.0	5.837635	1.3854412	0.4357595819550575	0.3145276623468809	True
t7r5	theta1=7	Gene_500	c5315	2.3352146058953593	2.42760207205326	4.0	3.1431465	1.2391447	0.8079318941046405	0.652007706690462	True
t7r5	theta1=7	Gene_500	c5316	3.1768730572250394	3.2177423094490294	1.0	1.6145107	1.31814	-1.5623623572250394	-1.185278010852443	True
t7r5	theta1=7	Gene_500	c5317	-0.6772387783480461	0.4107960780467783	1.0	0.049103994	1.317143	0.7263427723480461	0.5514532380675797	True
t7r5	theta1=7	Gene_500	c5318	-1.1407372550046873	0.2773160205065056	0.0	-1.06092	1.5273693	0.07981725500468717	0.05225799353482303	True
t7r5	theta1=7	Gene_500	c5319	4.505345382952438	4.516334553356048	5.0	3.8640225	1.2288315	-0.641322882952438	-0.5218965195410745	True
t7r5	theta1=7	Gene_500	c5320	3.234102785533078	3.272742113688406	2.0	2.6430385	1.3344193	-0.5910642855330783	-0.44293745266804696	True
t7r5	theta1=7	Gene_500	c5321	4.70304863987326	4.712075367208289	7.0	5.203271	1.3200371	0.5002223601267399	0.3789456827590224	True
t7r5	theta1=7	Gene_500	c5322	4.164129950692179	4.179553624347583	2.0	3.5386746	1.459237	-0.6254553506921794	-0.42861807279570036	True
t7r5	theta1=7	Gene_500	c5323	1.4499822536445166	1.6607085901738436	0.0	-0.78162986	1.5104716	-2.2316121136445166	-1.4774273899916532	True
t7r5	theta1=7	Gene_500	c5324	1.5464641489989754	1.7395605970898251	0.0	-0.72873807	1.5055021	-2.2752022189989756	-1.5112580839302554	True
t7r5	theta1=7	Gene_500	c5325	2.1307827135953805	2.242989622338805	3.0	3.1071389	1.3070258	0.9763561864046193	0.7470060548189786	True
t7r5	theta1=7	Gene_500	c5326	2.9738853195061137	3.023726709333169	5.0	3.9074013	1.2477038	0.9335159804938864	0.7481871743068238	True
t7r5	theta1=7	Gene_500	c5327	3.3937328027745925	3.426764290210696	0.0	-0.097184	1.530025	-3.4909168027745925	-2.2816076879623486	False
t7r5	theta1=7	Gene_500	c5328	3.009603581940112	3.057737552524154	2.0	1.5226662	1.2040315	-1.486937381940112	-1.2349655153873567	True
t7r5	theta1=7	Gene_500	c5329	5.114811080568519	5.120800222387601	5.0	4.4508142	1.3365644	-0.6639968805685195	-0.4967937800591722	True
t7r5	theta1=7	Gene_500	c5330	6.086024202394904	6.088296053436455	4.0	4.0760436	1.3368915	-2.0099806023949034	-1.5034732455063882	True
t7r5	theta1=7	Gene_500	c5331	-0.03151715427906042	0.6775127646583903	1.0	0.6362494	1.264356	0.6677665542790604	0.5281475741634953	True
t7r5	theta1=7	Gene_500	c5332	1.1740794676458024	1.44342193421552	0.0	-0.39003128	1.5194504	-1.5641107476458025	-1.0293924353475457	True
t7r5	theta1=7	Gene_500	c5333	2.746982408722212	2.809131572036882	0.0	0.16184129	1.4582189	-2.585141118722212	-1.7728073053519002	True
t7r5	theta1=7	Gene_500	c5334	2.1909309623979594	2.2969226249752723	3.0	2.2665462	1.2203642	0.0756152376020407	0.06196120600886252	True
t7r5	theta1=7	Gene_500	c5335	2.257181018884832	2.35670509122279	4.0	2.9075801	1.2107894	0.6503990811151681	0.5371694541719378	True
t7r5	theta1=7	Gene_500	c5336	2.034417228680005	2.1573042492935044	2.0	2.0207236	1.2903678	-0.013693628680004899	-0.010612190322793934	True
t7r5	theta1=7	Gene_500	c5337	3.3596717266039677	3.3938283537738183	2.0	2.0326962	1.2615819	-1.3269755266039676	-1.0518346265145113	True
t7r5	theta1=7	Gene_500	c5338	2.768194794368621	2.829078417660478	2.0	1.978453	1.2067499	-0.7897417943686209	-0.6544370083383648	True
t7r5	theta1=7	Gene_500	c5339	2.887876040033558	2.9420747702750374	2.0	2.2139173	1.2858756	-0.6739587400335583	-0.524124370999464	True
t7r5	theta1=7	Gene_500	c5340	2.9752929141655744	3.025065912982676	4.0	3.0753849	1.2674373	0.10009198583442558	0.07897194270235346	True
t7r5	theta1=7	Gene_500	c5341	1.9946682044891957	2.122233275539107	3.0	2.6208236	1.2232685	0.6261553955108043	0.5118707753128641	True
t7r5	theta1=7	Gene_500	c5342	1.8522603197894525	1.9979889144117005	2.0	2.1256304	1.255114	0.27337008021054743	0.21780498043249252	True
t7r5	theta1=7	Gene_500	c5343	1.606422993117873	1.789247668119365	0.0	-0.43828955	1.5046965	-2.044712543117873	-1.35888702015182	True
t7r5	theta1=7	Gene_500	c5344	2.1201826206938934	2.233519975832593	1.0	0.60070765	1.3268653	-1.5194749706938935	-1.145161434769523	True
t7r5	theta1=7	Gene_500	c5345	3.5379983060858273	3.566655207607295	9.0	5.3190036	1.3320575	1.781005293914173	1.3370333442168774	True
t7r5	theta1=7	Gene_500	c5346	2.9529691297739675	3.003837640348656	2.0	2.9149637	1.3869373	-0.03800542977396759	-0.027402413774557502	True
t7r5	theta1=7	Gene_500	c5347	-1.371079710485479	0.2262050566538527	0.0	-1.2865214	1.5240984	0.08455831048547902	0.05548087346950762	True
t7r5	theta1=7	Gene_500	c5348	0.24548528151180213	0.8234038601405548	1.0	-0.065754905	1.3269074	-0.31124018651180213	-0.23456059293346476	True
t7r5	theta1=7	Gene_500	c5349	4.533965203558884	4.544645973652704	2.0	2.6533694	1.2922878	-1.880595803558884	-1.455245343613771	True
t7r5	theta1=7	Gene_500	c5350	4.57894401882412	4.589157415066084	5.0	3.9468608	1.2481714	-0.6320832188241199	-0.5064073882994915	True
t7r5	theta1=7	Gene_500	c5351	2.02135795900173	2.1457638564827444	2.0	1.8551575	1.2661688	-0.16620045900173008	-0.1312624817494556	True
t7r5	theta1=7	Gene_500	c5352	2.4481669501406698	2.5310842103365663	2.0	1.8465576	1.2477443	-0.6016093501406699	-0.4821575623632742	True
t7r5	theta1=7	Gene_500	c5353	-0.7031023618561681	0.4021577138692985	0.0	-1.2476026	1.5144634	-0.5445002381438319	-0.35953344144456173	True
t7r5	theta1=7	Gene_500	c5354	-0.8727824079579174	0.3490975405291777	0.0	-1.2803959	1.4964378	-0.40761349204208264	-0.27238919789521665	True
t7r5	theta1=7	Gene_500	c5355	1.2504878265763462	1.5023082894708724	3.0	2.6422553	1.2623252	1.3917674734236538	1.102542731004383	True
t7r5	theta1=7	Gene_500	c5356	1.2892668446589777	1.5325836787516764	2.0	2.1670752	1.2605115	0.8778083553410225	0.6963905964689909	True
t7r5	theta1=7	Gene_500	c5357	-1.7177302066530282	0.1650677732145002	0.0	-2.2249248	1.5977196	-0.5071945933469719	-0.31744906512192245	True
t7r5	theta1=7	Gene_500	c5358	-1.551307812457352	0.192247609064504	0.0	-2.2502465	1.6117628	-0.6989386875426478	-0.4336486035926923	True
t7r5	theta1=7	Gene_500	c5359	-1.734413266212329	0.1625471001223694	0.0	-1.7531065	1.5871478	-0.01869323378767085	-0.01177787839775908	True
t7r5	theta1=7	Gene_500	c5360	-1.1830872502794012	0.2672228692916107	0.0	-1.7000676	1.5494242	-0.5169803497205987	-0.3336596586787522	True
t7r5	theta1=7	Gene_500	c5361	4.2012049617785125	4.216071424869801	3.0	2.9642842	1.2852955	-1.2369207617785127	-0.9623629443801156	True
t7r5	theta1=7	Gene_500	c5362	4.139455252074454	4.155261205069735	4.0	3.3918946	1.3022534	-0.7475606520744535	-0.5740516032244213	True
t7r5	theta1=7	Gene_500	c5363	1.6310431760343234	1.809796115933139	2.0	1.5659184	1.2487749	-0.06512477603432343	-0.052150932913788896	True
t7r5	theta1=7	Gene_500	c5364	1.2166383417638926	1.4760939956121568	0.0	-0.04171649	1.5440341	-1.2583548317638926	-0.814978653492104	True
t7r5	theta1=7	Gene_500	c5365	4.051606958481124	4.068851807734304	3.0	2.4286058	1.1976597	-1.6230011584811241	-1.3551438346644913	True
t7r5	theta1=7	Gene_500	c5366	3.188659922244007	3.2290598258715377	1.0	1.3220536	1.3662268	-1.8666063222440068	-1.3662492363961876	True
t7r5	theta1=7	Gene_500	c5367	1.0486068138943403	1.3490266287218722	0.0	-0.53541124	1.4714113	-1.5840180538943402	-1.0765297601658628	True
t7r5	theta1=7	Gene_500	c5368	1.6946099910886165	1.863230489178656	1.0	0.49639687	1.2803282	-1.1982131210886164	-0.9358640394616133	True
t7r5	theta1=7	Gene_500	c5369	0.9054011277214592	1.244996798966836	4.0	2.8847659	1.1960123	1.979364772278541	1.6549702476124544	True
t7r5	theta1=7	Gene_500	c5370	0.014556844303832249	0.7004520901925092	2.0	2.00928	1.299468	1.9947231556961678	1.5350306092155925	True
t7r5	theta1=7	Gene_500	c5371	0.2782910614397096	0.8419423720809007	1.0	0.4218631	1.295629	0.14357203856029038	0.11081261577217737	True
t7r5	theta1=7	Gene_500	c5372	1.1146064525232935	1.398313902513159	0.0	-0.60333943	1.539577	-1.7179458825232934	-1.1158557724123532	True
t7r5	theta1=7	Gene_500	c5373	3.702861145110864	3.7272150564189466	4.0	4.130785	1.310844	0.4279238548891362	0.3264491082761459	True
t7r5	theta1=7	Gene_500	c5374	3.2919409998085314	3.3284480437252104	4.0	4.098067	1.3337561	0.806126000191469	0.6044028591070504	True
t7r5	theta1=7	Gene_500	c5375	5.215367742572403	5.220785475489443	5.0	4.849546	1.3604544	-0.3658217425724031	-0.26889673227739425	True
t7r5	theta1=7	Gene_500	c5376	4.9576035154558795	4.964608676283043	7.0	5.4092746	1.3432357	0.4516710845441203	0.33625601563755364	True
t7r5	theta1=7	Gene_500	c5377	2.3820045669569536	2.4703498567679274	1.0	1.3431387	1.3789068	-1.0388658669569537	-0.7533981752479237	True
t7r5	theta1=7	Gene_500	c5378	2.55747834293994	2.6321218139871774	3.0	2.4140728	1.2101067	-0.14340554293994012	-0.11850652751525144	True
t7r5	theta1=7	Gene_500	c5379	6.802110871265981	6.803221680680213	12.0	6.797033	1.3780864	-0.005077871265981138	-0.0036847263466072504	True
t7r5	theta1=7	Gene_500	c5380	6.9142499757570794	6.915243008884619	5.0	5.110729	1.3847308	-1.8035209757570794	-1.3024343617958662	True
t7r5	theta1=7	Gene_500	c5381	4.8848715541507515	4.892403214617537	3.0	3.5308902	1.379379	-1.3539813541507515	-0.9815876232353483	True
t7r5	theta1=7	Gene_500	c5382	4.637253123238784	4.646890793933085	6.0	4.578636	1.3906971	-0.05861712323878354	-0.04214945385216058	True
t7r5	theta1=7	Gene_500	c5383	2.949049671879556	3.0001129358227967	1.0	1.5398302	1.381612	-1.409219471879556	-1.0199820730274172	True
t7r5	theta1=7	Gene_500	c5384	3.5956436770333426	3.622716881134117	3.0	2.650089	1.2884188	-0.9455546770333427	-0.7338876745925647	True
t7r5	theta1=7	Gene_500	c5385	0.7112829792285762	1.1107392923837924	1.0	0.9833065	1.3149353	0.2720235207714238	0.20687217140753905	True
t7r5	theta1=7	Gene_500	c5386	0.7634875004534487	1.146051216035426	0.0	0.03086718	1.4505985	-0.7326203204534487	-0.5050469309415726	True
t7r5	theta1=7	Gene_500	c5387	4.215688412905523	4.230342668688386	6.0	4.8535867	1.2979662	0.6378982870944769	0.49145986012153237	True
t7r5	theta1=7	Gene_500	c5388	4.321869716708663	4.335057415251944	3.0	3.8246682	1.4496995	-0.4972015167086625	-0.34296867503138584	True
t7r5	theta1=7	Gene_500	c5389	1.9444175523576706	2.078135641450137	0.0	-1.0120009	1.5312692	-2.9564184523576706	-1.9306980460115506	True
t7r5	theta1=7	Gene_500	c5390	1.1873990577123872	1.4536124861137476	0.0	-1.0196537	1.493457	-2.207052757712387	-1.4778147330069678	True
t7r5	theta1=7	Gene_500	c5391	0.9027616446956404	1.243118047993103	0.0	-0.3376356	1.4387807	-1.2403972446956404	-0.8621169610460027	True
t7r5	theta1=7	Gene_500	c5392	0.07540319424112595	0.73155931458972	1.0	0.68197954	1.2935432	0.6065763457588741	0.4689262374529696	True
t7r5	theta1=7	Gene_500	c5393	3.270663027920543	3.307940735530661	4.0	3.5942905	1.2601702	0.32362747207945697	0.2568125099922669	True
t7r5	theta1=7	Gene_500	c5394	3.8609619030461095	3.8817912030292256	4.0	3.569482	1.2419918	-0.2914799030461097	-0.2346874617417842	True
t7r5	theta1=7	Gene_500	c5395	4.8614866311319105	4.869195809250456	12.0	7.285164	1.4252934	2.4236773688680895	1.7004761046869996	True
t7r5	theta1=7	Gene_500	c5396	6.182100093930063	6.18416404683731	5.0	5.55925	1.5008372	-0.6228500939300634	-0.41500176963235147	True
t7r5	theta1=7	Gene_500	c5397	0.7427332657714882	1.131941353019335	3.0	2.2006247	1.1594511	1.4578914342285119	1.2573979482433644	True
t7r5	theta1=7	Gene_500	c5398	1.1810131617112287	1.4487227859503244	1.0	1.0722599	1.3024412	-0.10875326171122879	-0.08349955584269661	True
t7r5	theta1=7	Gene_500	c5399	2.5153091209892597	2.593045712832575	3.0	3.09682	1.3115455	0.5815108790107404	0.44337834944402643	True
t7r5	theta1=7	Gene_500	c5400	2.9233915039852407	2.9757477600033706	2.0	2.6554103	1.3471135	-0.26798120398524095	-0.1989299372215043	True
t7r5	theta1=7	Gene_500	c5401	0.2684633086955837	0.836360978268963	0.0	-0.7055744	1.4717388	-0.9740377086955838	-0.6618278384014771	True
t7r5	theta1=7	Gene_500	c5402	1.4491282839486193	1.6600169345176143	2.0	1.133578	1.1924993	-0.3155502839486193	-0.2646125527693134	True
t7r5	theta1=7	Gene_500	c5403	-1.0960758921301215	0.2883167749637657	0.0	-1.5469791	1.4941472	-0.4509032078698785	-0.30177964250769834	True
t7r5	theta1=7	Gene_500	c5404	0.2013415726331497	0.7988767343575014	0.0	-1.5217819	1.5198518	-1.7231234726331497	-1.1337444036537967	True
t7r5	theta1=7	Gene_500	c5405	1.571731857931467	1.7604373187424411	3.0	3.0235994	1.2527846	1.4518675420685332	1.1589123477958885	True
t7r5	theta1=7	Gene_500	c5406	1.9696898651256458	2.1002795343088905	5.0	3.7410755	1.2433019	1.7713856348743542	1.4247429645803276	True
t7r5	theta1=7	Gene_500	c5407	1.3308406807701065	1.5653237075577295	2.0	1.9113955	1.252207	0.5805548192298935	0.4636252785920327	True
t7r5	theta1=7	Gene_500	c5408	1.7935375334526913	1.9474343975850537	3.0	2.4490943	1.1967704	0.6555567665473088	0.5477715412641463	True
t7r5	theta1=7	Gene_500	c5409	3.460785861037441	3.491707881534413	4.0	3.3013177	1.3163884	-0.1594681610374411	-0.12114066109777412	True
t7r5	theta1=7	Gene_500	c5410	3.0382283491228157	3.08503532076367	2.0	2.448899	1.3344519	-0.5893293491228158	-0.4416265203135578	True
t7r5	theta1=7	Gene_500	c5411	4.012886976040132	4.030806576705055	3.0	4.0574546	1.4164135	0.044567623959867575	0.03146512226822716	True
t7r5	theta1=7	Gene_500	c5412	4.286166083207833	4.299829876649123	5.0	4.7557416	1.3586383	0.46957551679216714	0.34562216948555563	True
t7r5	theta1=7	Gene_500	c5413	2.36671327429399	2.4563606115682064	1.0	0.82774013	1.33521	-1.53897314429399	-1.1526075630754637	True
t7r5	theta1=7	Gene_500	c5414	2.729948599225594	2.793132430131076	1.0	0.8103319	1.2625024	-1.9196166992255939	-1.5204855842060925	True
t7r5	theta1=7	Gene_500	c5415	4.321345074700502	4.334539648422376	5.0	3.4700496	1.2316774	-0.8512954747005019	-0.6911675692843775	True
t7r5	theta1=7	Gene_500	c5416	3.6440002230041353	3.6698117591200057	0.0	0.740453	1.5192232	-2.9035472230041353	-1.9112051626147726	True
t7r5	theta1=7	Gene_500	c5417	0.726916448091926	1.1212513613461057	3.0	2.2181776	1.2008933	1.4912611519080743	1.2417932150242443	True
t7r5	theta1=7	Gene_500	c5418	0.5590964431053795	1.0112704507225432	1.0	1.1011817	1.2932141	0.5420852568946204	0.4191767294329844	True
t7r5	theta1=7	Gene_500	c5419	1.5147495173535397	1.7134882795536184	0.0	-0.6806207	1.4812647	-2.1953702173535397	-1.4820917674967475	True
t7r5	theta1=7	Gene_500	c5420	2.0368852959566475	2.159487229353912	0.0	-0.6815652	1.4926302	-2.7184504959566476	-1.8212484887125073	True
t7r5	theta1=7	Gene_500	c5421	3.891028879931668	3.91124742175248	4.0	4.5081096	1.4431838	0.6170807200683321	0.42758290390200626	True
t7r5	theta1=7	Gene_500	c5422	3.430042712075332	3.4619149115807897	6.0	5.132531	1.3488026	1.7024882879246683	1.2622219796467389	True
t7r5	theta1=7	Gene_500	c5423	4.470094207645511	4.481475432574984	2.0	2.5931447	1.341582	-1.8769495076455112	-1.3990568654361129	True
t7r5	theta1=7	Gene_500	c5424	3.6087899903432366	3.6355142934314513	3.0	3.077803	1.2291641	-0.5309869903432367	-0.4319903179268226	True
t7r5	theta1=7	Gene_500	c5425	1.13654366938382	1.4148769285017548	0.0	-0.30258298	1.4894656	-1.43912664938382	-0.9662033479550115	True
t7r5	theta1=7	Gene_500	c5426	0.8526061104668157	1.2076915359253215	0.0	-0.33342016	1.4441199	-1.1860262704668156	-0.8212796392230421	True
t7r5	theta1=7	Gene_500	c5427	1.1973040968616178	1.4612112457331785	1.0	1.450318	1.3640435	0.25301390313838223	0.18548814838997602	True
t7r5	theta1=7	Gene_500	c5428	1.8064663219661474	1.9585292188623944	2.0	2.1225717	1.3218555	0.3161053780338525	0.2391376198335238	True
t7r5	theta1=7	Gene_500	c5429	2.277174640617635	2.374821728626621	2.0	2.4103491	1.2985915	0.13317445938236494	0.10255300406814995	True
t7r5	theta1=7	Gene_500	c5430	2.2627137884252306	2.361715041938936	4.0	3.2749405	1.2256491	1.0122267115747694	0.8258699097276451	True
t7r5	theta1=7	Gene_500	c5431	1.713971850023	1.8796124208507827	1.0	1.3169167	1.3681586	-0.39705515002299996	-0.29021134685920186	True
t7r5	theta1=7	Gene_500	c5432	0.8101314542590952	1.1781020752561522	1.0	1.2815276	1.3217611	0.4713961457409048	0.3566424717302581	True
t7r5	theta1=7	Gene_500	c5433	6.764621623161344	6.765774841963529	15.0	8.346041	1.3527108	1.5814193768386557	1.169074259508134	True
t7r5	theta1=7	Gene_500	c5434	5.745794476409612	5.748985573680258	4.0	5.9010625	1.5865443	0.15526802359038783	0.09786554563297592	True
t7r5	theta1=7	Gene_500	c5435	6.698625902583091	6.699857748008018	12.0	7.8976216	1.475677	1.1989956974169091	0.8125055126676836	True
t7r5	theta1=7	Gene_500	c5436	7.696916668541644	7.697370790966343	9.0	7.281868	1.4700502	-0.4150486685416439	-0.2823363913297953	True
t7r5	theta1=7	Gene_500	c5437	4.262289901202672	4.276281560550086	6.0	5.6502175	1.4590759	1.3879275987973285	0.9512374228080448	True
t7r5	theta1=7	Gene_500	c5438	3.7508905426884045	3.774115553631472	6.0	5.648175	1.3934717	1.8972844573115957	1.3615521989514359	True
t7r5	theta1=7	Gene_500	c5439	2.6644742619721	2.7317926228167693	5.0	4.4301443	1.3489923	1.7656700380279005	1.3088807386283083	True
t7r5	theta1=7	Gene_500	c5440	4.399933242355132	4.4121366366552826	3.0	3.7260811	1.3939207	-0.6738521423551322	-0.48342215045313	True
t7r5	theta1=7	Gene_500	c5441	3.7921351389881806	3.8144321121964593	4.0	3.3696249	1.2423136	-0.42251023898818074	-0.340099503851669	True
t7r5	theta1=7	Gene_500	c5442	3.171602499772331	3.2126833481962773	1.0	1.9371889	1.3790238	-1.2344135997723311	-0.8951358198258298	True
t7r5	theta1=7	Gene_500	c5443	3.1349283662228435	3.177511564106441	3.0	3.8438222	1.3596367	0.7088938337771564	0.5213847447462667	True
t7r5	theta1=7	Gene_500	c5444	3.3062133962806124	3.3422122981953137	5.0	4.5919085	1.2930058	1.2856951037193873	0.9943459679139779	True
t7r5	theta1=7	Gene_500	c5445	4.191996565570032	4.206999530629413	11.0	8.619844	1.5598199	4.427847434429968	2.8386914633093014	False
t7r5	theta1=7	Gene_500	c5446	4.882431054149341	4.889981048782468	10.0	8.451129	1.5458416	3.5686979458506585	2.3085793174738334	False
t7r5	theta1=7	Gene_500	c5447	-0.1523065850577627	0.6198907516593797	2.0	1.7687017	1.2557547	1.9210082850577628	1.5297639619089323	True
t7r5	theta1=7	Gene_500	c5448	-0.5325840879810674	0.4618995838510391	0.0	0.21010005	1.5069388	0.7426841379810674	0.4928429329585697	True
t7r5	theta1=7	Gene_500	c5449	7.52944221041481	7.529979103988866	12.0	7.512755	1.4315183	-0.01668721041481014	-0.011657001111903452	True
t7r5	theta1=7	Gene_500	c5450	6.353577051704312	6.3553160488650855	3.0	5.16273	1.5322326	-1.1908470517043126	-0.7771973078397579	True
t7r5	theta1=7	Gene_500	c5451	5.185180660377732	5.19076396967745	7.0	5.8741093	1.4671775	0.6889286396222678	0.46956052667265397	True
t7r5	theta1=7	Gene_500	c5452	5.087459930555507	5.093614633025121	5.0	5.27117	1.4096422	0.18371006944449242	0.13032390023829624	True
t7r5	theta1=7	Gene_500	c5453	2.5651853535472195	2.6392764706845537	4.0	3.4239078	1.2525803	0.8587224464527803	0.6855627910264758	True
